,E,N,year,month,variable,predictions
4551,15.174479000000002,52.744631000000005,2020,5,mies_suma_opad,49.16558177902791
4552,20.482843,53.710861,2020,6,mies_suma_opad,116.2724955760075
4553,16.2477,54.153613,2020,6,mies_suma_opad,69.3643801329386
4554,17.183084,51.691261,2020,6,mies_suma_opad,101.89712638584469
4555,16.790134,52.114888,2020,6,mies_suma_opad,77.27976607909251
4556,17.260901999999998,50.847896,2020,6,mies_suma_opad,126.16982820850806
4557,20.27488,49.970209000000004,2020,6,mies_suma_opad,114.95198705053754
4558,22.649666,49.951308000000004,2020,6,mies_suma_opad,179.62445001205936
4559,15.174479000000002,52.744631000000005,2020,6,mies_suma_opad,30.44601250097894
4560,20.482843,53.710861,2020,7,mies_suma_opad,49.88123939324594
4561,16.2477,54.153613,2020,7,mies_suma_opad,49.030229830767055
4562,17.183084,51.691261,2020,7,mies_suma_opad,51.66824184319288
4563,16.790134,52.114888,2020,7,mies_suma_opad,48.408020526346235
4564,17.260901999999998,50.847896,2020,7,mies_suma_opad,55.69163318983432
4565,20.27488,49.970209000000004,2020,7,mies_suma_opad,80.0026553584462
4566,22.649666,49.951308000000004,2020,7,mies_suma_opad,91.1826670428483
4567,15.174479000000002,52.744631000000005,2020,7,mies_suma_opad,48.51649125269567
4568,20.482843,53.710861,2020,8,mies_suma_opad,101.11863778078484
4569,16.2477,54.153613,2020,8,mies_suma_opad,66.15906831448505
4570,17.183084,51.691261,2020,8,mies_suma_opad,93.31717460689319
4571,16.790134,52.114888,2020,8,mies_suma_opad,78.68019989632748
4572,17.260901999999998,50.847896,2020,8,mies_suma_opad,103.30597888439696
4573,20.27488,49.970209000000004,2020,8,mies_suma_opad,96.4234424993998
4574,22.649666,49.951308000000004,2020,8,mies_suma_opad,75.10774645115916
4575,15.174479000000002,52.744631000000005,2020,8,mies_suma_opad,71.49829915053779
4576,20.482843,53.710861,2020,9,mies_suma_opad,41.77158149646505
4577,16.2477,54.153613,2020,9,mies_suma_opad,53.146025773536955
4578,17.183084,51.691261,2020,9,mies_suma_opad,61.699096201884785
4579,16.790134,52.114888,2020,9,mies_suma_opad,52.575424597240676
4580,17.260901999999998,50.847896,2020,9,mies_suma_opad,74.61119748481697
4581,20.27488,49.970209000000004,2020,9,mies_suma_opad,99.60161862900574
4582,22.649666,49.951308000000004,2020,9,mies_suma_opad,92.13131167419895
4583,15.174479000000002,52.744631000000005,2020,9,mies_suma_opad,49.087087831344405
4584,20.482843,53.710861,2020,10,mies_suma_opad,83.71485628671142
4585,16.2477,54.153613,2020,10,mies_suma_opad,67.93908509345863
4586,17.183084,51.691261,2020,10,mies_suma_opad,72.90830272112488
4587,16.790134,52.114888,2020,10,mies_suma_opad,74.14428305587212
4588,17.260901999999998,50.847896,2020,10,mies_suma_opad,98.87340970196078
4589,20.27488,49.970209000000004,2020,10,mies_suma_opad,118.57258850637534
4590,22.649666,49.951308000000004,2020,10,mies_suma_opad,82.01069517107804
4591,15.174479000000002,52.744631000000005,2020,10,mies_suma_opad,66.77644188694454
4592,20.482843,53.710861,2014,1,maks_dobowa_suma_opad,11.023745180554032
4593,16.2477,54.153613,2014,1,maks_dobowa_suma_opad,9.126743818834974
4594,17.183084,51.691261,2014,1,maks_dobowa_suma_opad,9.122935864459578
4595,16.790134,52.114888,2014,1,maks_dobowa_suma_opad,7.626979819182584
4596,17.260901999999998,50.847896,2014,1,maks_dobowa_suma_opad,13.547698378352479
4597,20.27488,49.970209000000004,2014,1,maks_dobowa_suma_opad,8.342650892818513
4598,22.649666,49.951308000000004,2014,1,maks_dobowa_suma_opad,7.934843688753574
4599,15.174479000000002,52.744631000000005,2014,1,maks_dobowa_suma_opad,7.379064527939732
4600,20.482843,53.710861,2014,2,maks_dobowa_suma_opad,6.375220036405471
4601,16.2477,54.153613,2014,2,maks_dobowa_suma_opad,3.240030402304155
4602,17.183084,51.691261,2014,2,maks_dobowa_suma_opad,1.509028971827895
4603,16.790134,52.114888,2014,2,maks_dobowa_suma_opad,3.972879648449876
4604,17.260901999999998,50.847896,2014,2,maks_dobowa_suma_opad,1.5361669085694196
4605,20.27488,49.970209000000004,2014,2,maks_dobowa_suma_opad,8.110107295554485
4606,22.649666,49.951308000000004,2014,2,maks_dobowa_suma_opad,8.610772517087725
4607,15.174479000000002,52.744631000000005,2014,2,maks_dobowa_suma_opad,5.124960240280972
4608,20.482843,53.710861,2014,3,maks_dobowa_suma_opad,15.210233030829198
4609,16.2477,54.153613,2014,3,maks_dobowa_suma_opad,13.30273756565313
4610,17.183084,51.691261,2014,3,maks_dobowa_suma_opad,12.508163083906926
4611,16.790134,52.114888,2014,3,maks_dobowa_suma_opad,14.235799834066123
4612,17.260901999999998,50.847896,2014,3,maks_dobowa_suma_opad,16.169840545444274
4613,20.27488,49.970209000000004,2014,3,maks_dobowa_suma_opad,13.319287959229582
4614,22.649666,49.951308000000004,2014,3,maks_dobowa_suma_opad,18.448992002221296
4615,15.174479000000002,52.744631000000005,2014,3,maks_dobowa_suma_opad,9.515296838994484
4616,20.482843,53.710861,2014,4,maks_dobowa_suma_opad,10.591994891250827
4617,16.2477,54.153613,2014,4,maks_dobowa_suma_opad,11.381452598278008
4618,17.183084,51.691261,2014,4,maks_dobowa_suma_opad,8.41491160111834
4619,16.790134,52.114888,2014,4,maks_dobowa_suma_opad,10.564412951712468
4620,17.260901999999998,50.847896,2014,4,maks_dobowa_suma_opad,12.190827777558779
4621,20.27488,49.970209000000004,2014,4,maks_dobowa_suma_opad,13.849911223707764
4622,22.649666,49.951308000000004,2014,4,maks_dobowa_suma_opad,8.27799481761595
4623,15.174479000000002,52.744631000000005,2014,4,maks_dobowa_suma_opad,13.00497802518868
4624,20.482843,53.710861,2014,5,maks_dobowa_suma_opad,13.42006301936673
4625,16.2477,54.153613,2014,5,maks_dobowa_suma_opad,15.694482728597746
4626,17.183084,51.691261,2014,5,maks_dobowa_suma_opad,38.19747397110799
4627,16.790134,52.114888,2014,5,maks_dobowa_suma_opad,25.352708392556636
4628,17.260901999999998,50.847896,2014,5,maks_dobowa_suma_opad,28.37163477986685
4629,20.27488,49.970209000000004,2014,5,maks_dobowa_suma_opad,54.58094773927702
4630,22.649666,49.951308000000004,2014,5,maks_dobowa_suma_opad,54.32353643277403
4631,15.174479000000002,52.744631000000005,2014,5,maks_dobowa_suma_opad,24.4227908990626
4632,20.482843,53.710861,2014,6,maks_dobowa_suma_opad,15.804275766742103
4633,16.2477,54.153613,2014,6,maks_dobowa_suma_opad,11.474999465547757
4634,17.183084,51.691261,2014,6,maks_dobowa_suma_opad,10.28269198907916
4635,16.790134,52.114888,2014,6,maks_dobowa_suma_opad,6.9756805945592175
4636,17.260901999999998,50.847896,2014,6,maks_dobowa_suma_opad,23.256349805163744
4637,20.27488,49.970209000000004,2014,6,maks_dobowa_suma_opad,27.00085350607249
4638,22.649666,49.951308000000004,2014,6,maks_dobowa_suma_opad,23.628569792823104
4639,15.174479000000002,52.744631000000005,2014,6,maks_dobowa_suma_opad,14.116593611615446
4640,20.482843,53.710861,2014,7,maks_dobowa_suma_opad,20.233656821426443
4641,16.2477,54.153613,2014,7,maks_dobowa_suma_opad,24.02100840171053
4642,17.183084,51.691261,2014,7,maks_dobowa_suma_opad,26.296770128613687
4643,16.790134,52.114888,2014,7,maks_dobowa_suma_opad,19.531927907819743
4644,17.260901999999998,50.847896,2014,7,maks_dobowa_suma_opad,27.342410697406258
4645,20.27488,49.970209000000004,2014,7,maks_dobowa_suma_opad,48.18229256610829
4646,22.649666,49.951308000000004,2014,7,maks_dobowa_suma_opad,41.3507003538266
4647,15.174479000000002,52.744631000000005,2014,7,maks_dobowa_suma_opad,23.17465318893796
4648,20.482843,53.710861,2014,8,maks_dobowa_suma_opad,27.030187420114647
4649,16.2477,54.153613,2014,8,maks_dobowa_suma_opad,31.297765367300794
4650,17.183084,51.691261,2014,8,maks_dobowa_suma_opad,8.825331787184918
4651,16.790134,52.114888,2014,8,maks_dobowa_suma_opad,25.841888075895426
4652,17.260901999999998,50.847896,2014,8,maks_dobowa_suma_opad,18.350703451715603
4653,20.27488,49.970209000000004,2014,8,maks_dobowa_suma_opad,20.764763303542527
4654,22.649666,49.951308000000004,2014,8,maks_dobowa_suma_opad,16.828055721322006
4655,15.174479000000002,52.744631000000005,2014,8,maks_dobowa_suma_opad,24.835751638493406
4656,20.482843,53.710861,2014,9,maks_dobowa_suma_opad,9.24100643604603
4657,16.2477,54.153613,2014,9,maks_dobowa_suma_opad,15.786427157481993
4658,17.183084,51.691261,2014,9,maks_dobowa_suma_opad,20.26634303781946
4659,16.790134,52.114888,2014,9,maks_dobowa_suma_opad,14.270510349730129
4660,17.260901999999998,50.847896,2014,9,maks_dobowa_suma_opad,31.166120164230474
4661,20.27488,49.970209000000004,2014,9,maks_dobowa_suma_opad,25.054790949867634
4662,22.649666,49.951308000000004,2014,9,maks_dobowa_suma_opad,15.591679123573032
4663,15.174479000000002,52.744631000000005,2014,9,maks_dobowa_suma_opad,19.259219206113084
4664,20.482843,53.710861,2014,10,maks_dobowa_suma_opad,8.746651712596226
4665,16.2477,54.153613,2014,10,maks_dobowa_suma_opad,8.391982445197485
4666,17.183084,51.691261,2014,10,maks_dobowa_suma_opad,24.29978379609547
4667,16.790134,52.114888,2014,10,maks_dobowa_suma_opad,12.433193294914979
4668,17.260901999999998,50.847896,2014,10,maks_dobowa_suma_opad,32.8991146165865
4669,20.27488,49.970209000000004,2014,10,maks_dobowa_suma_opad,17.22367813449154
4670,22.649666,49.951308000000004,2014,10,maks_dobowa_suma_opad,18.006133008037203
4671,15.174479000000002,52.744631000000005,2014,10,maks_dobowa_suma_opad,15.142637092308183
4672,20.482843,53.710861,2014,11,maks_dobowa_suma_opad,8.008948704363313
4673,16.2477,54.153613,2014,11,maks_dobowa_suma_opad,8.450457713320326
4674,17.183084,51.691261,2014,11,maks_dobowa_suma_opad,3.087713834663126
4675,16.790134,52.114888,2014,11,maks_dobowa_suma_opad,5.197677923642488
4676,17.260901999999998,50.847896,2014,11,maks_dobowa_suma_opad,3.8471139124696734
4677,20.27488,49.970209000000004,2014,11,maks_dobowa_suma_opad,10.186950624802671
4678,22.649666,49.951308000000004,2014,11,maks_dobowa_suma_opad,5.878944029353138
4679,15.174479000000002,52.744631000000005,2014,11,maks_dobowa_suma_opad,4.1215866289587195
4680,20.482843,53.710861,2014,12,maks_dobowa_suma_opad,13.093979117374163
4681,16.2477,54.153613,2014,12,maks_dobowa_suma_opad,25.20908633366077
4682,17.183084,51.691261,2014,12,maks_dobowa_suma_opad,5.282305906244941
4683,16.790134,52.114888,2014,12,maks_dobowa_suma_opad,6.242691119671726
4684,17.260901999999998,50.847896,2014,12,maks_dobowa_suma_opad,3.717982974039252
4685,20.27488,49.970209000000004,2014,12,maks_dobowa_suma_opad,5.4747309087122105
4686,22.649666,49.951308000000004,2014,12,maks_dobowa_suma_opad,9.00518585938063
4687,15.174479000000002,52.744631000000005,2014,12,maks_dobowa_suma_opad,16.951898015794495
4688,20.482843,53.710861,2015,1,maks_dobowa_suma_opad,10.963593588065711
4689,16.2477,54.153613,2015,1,maks_dobowa_suma_opad,13.126932206570084
4690,17.183084,51.691261,2015,1,maks_dobowa_suma_opad,7.550569237351731
4691,16.790134,52.114888,2015,1,maks_dobowa_suma_opad,8.43838385613885
4692,17.260901999999998,50.847896,2015,1,maks_dobowa_suma_opad,8.5898633552615
4693,20.27488,49.970209000000004,2015,1,maks_dobowa_suma_opad,18.509203122425085
4694,22.649666,49.951308000000004,2015,1,maks_dobowa_suma_opad,9.981213277034284
4695,15.174479000000002,52.744631000000005,2015,1,maks_dobowa_suma_opad,10.306090392358247
4696,20.482843,53.710861,2015,2,maks_dobowa_suma_opad,2.9254872212473706
4697,16.2477,54.153613,2015,2,maks_dobowa_suma_opad,2.3349551625120952
4698,17.183084,51.691261,2015,2,maks_dobowa_suma_opad,5.0961717047603665
4699,16.790134,52.114888,2015,2,maks_dobowa_suma_opad,3.9948005733322147
4700,17.260901999999998,50.847896,2015,2,maks_dobowa_suma_opad,5.937762762694294
4701,20.27488,49.970209000000004,2015,2,maks_dobowa_suma_opad,14.638913498858546
4702,22.649666,49.951308000000004,2015,2,maks_dobowa_suma_opad,5.069738838865598
4703,15.174479000000002,52.744631000000005,2015,2,maks_dobowa_suma_opad,3.1705950108578547
4704,20.482843,53.710861,2015,3,maks_dobowa_suma_opad,12.760060806502459
4705,16.2477,54.153613,2015,3,maks_dobowa_suma_opad,16.889358580066933
4706,17.183084,51.691261,2015,3,maks_dobowa_suma_opad,11.213705604156173
4707,16.790134,52.114888,2015,3,maks_dobowa_suma_opad,11.840190779978439
4708,17.260901999999998,50.847896,2015,3,maks_dobowa_suma_opad,9.016165786080652
4709,20.27488,49.970209000000004,2015,3,maks_dobowa_suma_opad,7.615487877442574
4710,22.649666,49.951308000000004,2015,3,maks_dobowa_suma_opad,10.98575380851854
4711,15.174479000000002,52.744631000000005,2015,3,maks_dobowa_suma_opad,16.94700151285343
4712,20.482843,53.710861,2015,4,maks_dobowa_suma_opad,9.02218143899744
4713,16.2477,54.153613,2015,4,maks_dobowa_suma_opad,7.804634354637164
4714,17.183084,51.691261,2015,4,maks_dobowa_suma_opad,6.751783422329077
4715,16.790134,52.114888,2015,4,maks_dobowa_suma_opad,7.9825777444691415
4716,17.260901999999998,50.847896,2015,4,maks_dobowa_suma_opad,6.562619220971773
4717,20.27488,49.970209000000004,2015,4,maks_dobowa_suma_opad,20.385776220334655
4718,22.649666,49.951308000000004,2015,4,maks_dobowa_suma_opad,10.764197144882466
4719,15.174479000000002,52.744631000000005,2015,4,maks_dobowa_suma_opad,9.600795824345447
4720,20.482843,53.710861,2015,5,maks_dobowa_suma_opad,12.889585980004973
4721,16.2477,54.153613,2015,5,maks_dobowa_suma_opad,8.803747099299672
4722,17.183084,51.691261,2015,5,maks_dobowa_suma_opad,6.449254696401524
4723,16.790134,52.114888,2015,5,maks_dobowa_suma_opad,5.422266319435755
4724,17.260901999999998,50.847896,2015,5,maks_dobowa_suma_opad,9.58427683418519
4725,20.27488,49.970209000000004,2015,5,maks_dobowa_suma_opad,25.363125125987853
4726,22.649666,49.951308000000004,2015,5,maks_dobowa_suma_opad,41.43740021292628
4727,15.174479000000002,52.744631000000005,2015,5,maks_dobowa_suma_opad,7.308140859962229
4728,20.482843,53.710861,2015,6,maks_dobowa_suma_opad,10.821201946686053
4729,16.2477,54.153613,2015,6,maks_dobowa_suma_opad,16.743432235598103
4730,17.183084,51.691261,2015,6,maks_dobowa_suma_opad,10.1152487474477
4731,16.790134,52.114888,2015,6,maks_dobowa_suma_opad,15.339481741941638
4732,17.260901999999998,50.847896,2015,6,maks_dobowa_suma_opad,15.575057099848262
4733,20.27488,49.970209000000004,2015,6,maks_dobowa_suma_opad,17.242965700550002
4734,22.649666,49.951308000000004,2015,6,maks_dobowa_suma_opad,27.501838474771322
